age,income,expenses,risk,timeline,goal,savings_rate,portfolio
35,109437,30890,3,22,1,0.7177371455723385,balanced
53,93834,19759,3,3,0,0.7894260076304964,balanced
51,84927,146280,4,8,0,-0.7224204316648416,aggressive
30,76304,31684,1,7,1,0.584766198364437,conservative
27,117012,100774,3,12,0,0.13877209175127336,balanced
28,162129,129494,1,9,0,0.20129033053926196,conservative
50,41153,144293,2,29,1,-2.50625713799723,conservative
40,59222,26614,1,5,1,0.5506061936442538,conservative
44,150968,108025,1,29,0,0.2844510094854539,conservative
30,52507,108314,1,2,0,-1.0628487630220733,conservative
31,186505,123129,1,4,1,0.33980858422026217,conservative
51,46139,42399,1,11,1,0.08105940744272741,conservative
23,82528,38396,2,5,1,0.5347518417991469,conservative
36,51306,120008,4,24,0,-1.339063657272054,aggressive
63,98548,105811,2,19,1,-0.07370012582700816,conservative
22,150426,120810,1,19,0,0.1968808583622512,conservative
64,172728,146613,3,27,0,0.15119146866750036,conservative
37,118696,63572,3,1,1,0.46441329109658286,balanced
44,38583,21899,2,15,0,0.43241842262136176,conservative
50,176038,148441,4,25,1,0.15676728888080982,aggressive
39,34472,97238,1,12,0,-1.8207820840102111,conservative
27,145639,138783,1,22,0,0.04707530263184999,conservative
48,86943,48148,3,17,0,0.44621188594826494,balanced
24,52283,93211,1,8,0,-0.7828165943040759,conservative
47,100171,143259,1,11,0,-0.430144452985395,conservative
36,146122,53865,2,13,1,0.6313696773928635,conservative
44,63697,26883,4,24,0,0.5779550057302542,aggressive
54,97777,101192,3,18,1,-0.03492641418738558,balanced
55,143347,25844,1,15,1,0.8197102136773006,conservative
49,88664,57578,2,19,1,0.35060452945953263,conservative
25,172194,85666,2,8,0,0.502502990812688,conservative
64,109859,105652,4,18,1,0.038294541184609364,aggressive
28,93778,99626,2,23,0,-0.062360041800848816,conservative
51,156197,119037,3,20,1,0.23790469727331512,balanced
63,101077,130428,3,28,0,-0.29038257961751934,conservative
47,83291,115415,2,28,1,-0.3856839274351371,conservative
47,40850,38225,4,23,0,0.06425948592411261,aggressive
41,147737,138586,3,17,0,0.061941152182594744,balanced
47,75749,40102,2,7,0,0.47059367120358025,conservative
40,173719,118346,2,18,1,0.3187503957540626,conservative
28,122345,40017,3,14,1,0.6729167518084106,balanced
51,93230,37686,4,17,0,0.5957738925238657,aggressive
41,122402,77329,4,22,0,0.3682374471005376,aggressive
33,176467,49496,4,22,1,0.7195169635115914,aggressive
60,79027,47802,2,9,1,0.395118124185405,conservative
40,93734,88428,3,18,1,0.05660699426035377,balanced
25,31769,99561,1,13,0,-2.1339041203689133,conservative
57,128897,14709,1,27,0,0.88588562961124,conservative
46,172678,57895,1,18,0,0.6647227788137459,conservative
27,194098,80420,4,14,1,0.5856732166225309,aggressive
22,41609,44679,3,28,0,-0.0737821144463938,balanced
35,192356,33841,2,3,0,0.8240709933664664,conservative
42,196828,53249,3,18,1,0.729464303859207,balanced
34,62454,83590,4,1,1,-0.3384250808595126,balanced
29,89020,137651,4,26,1,-0.5462929678723882,aggressive
53,55999,78066,2,21,0,-0.3940606082251469,conservative
21,103171,66665,1,28,1,0.3538397417879055,conservative
37,115375,89322,1,16,0,0.22581148429035752,conservative
59,115246,28808,3,1,0,0.7500303698176075,conservative
32,60769,116563,2,2,0,-0.9181326005035462,conservative
51,195875,95081,3,17,1,0.5145832801531589,balanced
35,111897,143697,4,17,0,-0.2841899246628596,aggressive
33,91561,108658,4,17,1,-0.18672797370059305,aggressive
57,151928,116464,3,2,1,0.233426359854668,conservative
28,164267,64102,4,4,0,0.6097694606950879,balanced
54,106754,137486,1,22,0,-0.2878768008692883,conservative
41,36297,116739,2,9,1,-2.2162162162162162,conservative
39,191943,99432,3,25,0,0.481971210203029,balanced
58,106427,138842,2,27,1,-0.3045749668787056,conservative
55,175137,112983,4,5,1,0.35488788776786173,balanced
45,75132,130151,2,29,0,-0.7322978224990683,conservative
33,104868,63903,3,23,1,0.3906339398100469,balanced
34,31853,98573,3,14,0,-2.094622170596176,balanced
53,173403,132461,3,8,1,0.23610894851876843,balanced
27,115704,78945,1,16,1,0.31769861024683677,conservative
61,73085,52168,1,25,1,0.28620099883697064,conservative
46,186441,37185,1,29,1,0.8005535263166363,conservative
27,86136,50129,2,18,1,0.4180249837466332,conservative
21,154845,24582,4,23,1,0.8412476993122154,aggressive
50,142215,118407,2,11,1,0.16740850121295223,conservative
32,191135,24580,4,18,1,0.8713997959557381,aggressive
30,162123,141110,1,15,0,0.1296114678361491,conservative
45,178180,148197,2,4,0,0.16827365585363116,conservative
28,144699,130020,3,13,1,0.10144506872887857,balanced
59,67189,66217,4,11,0,0.014466653767729837,aggressive
40,45139,105838,4,14,1,-1.3447129976295442,aggressive
22,77687,34898,4,26,0,0.5507871329823523,aggressive
43,72048,65473,3,4,0,0.09125860537419499,balanced
54,151758,84428,2,24,1,0.4436668907075739,conservative
27,41593,37597,1,13,0,0.09607385858197293,conservative
23,176429,146035,1,22,1,0.17227326573295773,conservative
40,85677,123062,2,1,1,-0.436348144776311,conservative
25,69965,114201,1,24,0,-0.6322589866361752,conservative
25,113996,133064,3,22,0,-0.16726902698340293,balanced
44,74416,11288,1,14,0,0.8483121909266824,conservative
61,74394,35307,1,1,0,0.5254052746189208,conservative
24,86104,17351,1,1,1,0.7984878751277524,conservative
55,168190,129242,4,9,1,0.23157143706522385,aggressive
49,83196,19600,1,13,1,0.764411750564931,conservative
53,129397,13768,3,20,0,0.8935987696778133,balanced
44,83659,86972,4,12,0,-0.03960123836048721,aggressive
43,174822,26676,1,21,0,0.8474105089748429,conservative
64,168678,13679,1,27,0,0.9189046585802535,conservative
64,78211,139940,3,3,0,-0.7892623799721267,conservative
58,79196,112306,4,12,0,-0.4180766705389161,aggressive
30,43110,40080,2,15,1,0.07028531663187196,conservative
43,115916,93091,3,19,0,0.19690983125711722,balanced
41,128061,109650,1,28,0,0.14376742333731582,conservative
43,85594,63993,1,23,1,0.25236582003411456,conservative
61,159715,53288,1,14,0,0.666355696083649,conservative
34,43180,128639,1,16,0,-1.9791338582677165,conservative
63,106838,61833,1,12,0,0.4212452498174807,conservative
38,199030,23926,3,27,0,0.8797869667889263,balanced
48,103009,108106,1,21,0,-0.04948111330077954,conservative
23,151479,134623,1,19,0,0.1112761504895068,conservative
51,189555,56411,4,7,0,0.7024029964917834,balanced
55,169245,26109,4,18,1,0.8457325179473544,aggressive
56,40221,102512,4,16,0,-1.5487183312200095,aggressive
27,127019,134342,1,21,1,-0.057652792101969,conservative
29,78097,97510,1,17,0,-0.24857548945542082,conservative
57,50640,11020,1,13,1,0.7823854660347551,conservative
31,122345,78730,3,21,0,0.356491887694634,balanced
21,76841,144379,1,9,0,-0.8789318202522091,conservative
56,166619,100268,2,26,0,0.39821989088879417,conservative
25,146720,149762,4,2,1,-0.020733369683751363,balanced
61,68464,66881,2,28,1,0.023121640570226688,conservative
64,142178,110801,4,20,1,0.22068815147209836,aggressive
53,183040,145881,2,21,1,0.20301027097902097,conservative
26,167155,16672,1,25,0,0.900260237504113,conservative
48,109074,114369,2,8,1,-0.04854502447879421,conservative
59,32776,48045,3,25,0,-0.46585916524286064,conservative
33,137752,46157,4,18,0,0.6649268250188745,aggressive
50,146684,71421,4,25,1,0.5130961795424177,aggressive
32,31030,87197,4,9,1,-1.810087012568482,aggressive
37,136039,133129,1,18,1,0.02139092466131036,conservative
27,199610,149089,3,8,0,0.25309854215720656,balanced
43,147530,53142,4,10,0,0.6397885175896428,aggressive
57,68818,21515,4,9,0,0.6873637711063966,aggressive
58,160177,12988,4,28,1,0.9189147006124475,aggressive
25,53534,50161,4,3,0,0.06300668733888744,balanced
24,116457,10320,1,13,0,0.9113836008140344,conservative
52,111546,110338,2,4,0,0.010829612895128467,conservative
64,80954,136941,2,13,0,-0.691590285841342,conservative
22,139016,123590,3,26,1,0.11096564424238936,balanced
36,173004,121576,1,28,0,0.2972648031259393,conservative
45,194503,77859,3,10,1,0.5997028323470589,balanced
57,153421,141828,1,27,1,0.07556331923269957,conservative
38,39639,112477,4,21,0,-1.8375337420217464,aggressive
48,96342,26600,3,18,1,0.7239002719478524,balanced
36,115719,131769,1,1,1,-0.13869805304228347,conservative
24,103535,86538,1,16,1,0.16416670691070653,conservative
34,157759,16859,3,8,0,0.8931344645947299,balanced
41,51784,82238,2,15,1,-0.5880967094083115,conservative
23,88963,141488,2,13,1,-0.5904139923338916,conservative
60,173397,82241,1,4,0,0.5257069038103312,conservative
22,65133,68847,3,6,1,-0.05702178619133158,balanced
62,160095,109336,1,26,1,0.31705549829788565,conservative
27,42420,92057,3,22,1,-1.1701320132013202,balanced
48,86127,76313,1,9,0,0.11394800701289956,conservative
44,187818,120945,2,29,0,0.3560521355780596,conservative
46,125297,12993,2,5,0,0.896302385531976,conservative
40,128224,24158,3,2,1,0.8115953331669579,balanced
23,139743,84444,1,25,0,0.3957192846868895,conservative
27,173977,80251,2,24,1,0.5387263833725148,conservative
61,181244,76526,1,11,1,0.5777736090574033,conservative
53,147565,122699,1,28,1,0.16850879273540473,conservative
56,115141,124795,2,27,1,-0.08384502479568529,conservative
35,103749,42145,4,23,1,0.593779217149081,aggressive
46,147588,144616,2,12,0,0.020137138520746944,conservative
39,112131,131761,4,27,0,-0.17506309584325477,aggressive
53,158853,47044,2,19,1,0.7038519889457548,conservative
40,119440,84091,2,19,0,0.295956128600134,conservative
45,31702,141918,4,3,0,-3.476626080373478,balanced
39,76369,71947,3,15,1,0.05790307585538635,balanced
21,67082,146312,2,1,1,-1.1810917980978504,conservative
50,79180,53140,1,8,0,0.3288709270017681,conservative
52,90879,106114,2,8,1,-0.16764048900185963,conservative
37,121743,106117,1,7,1,0.12835234880034171,conservative
28,44256,131632,2,12,1,-1.9743311641359365,conservative
33,58250,125350,4,28,1,-1.151931330472103,aggressive
38,152810,78300,1,14,0,0.48759897912440286,conservative
63,169932,69864,1,15,1,0.588870842454629,conservative
41,197591,13773,3,2,0,0.9302954081916687,balanced
62,144712,124866,3,24,1,0.13714135662557356,conservative
36,158963,49134,4,26,1,0.6909092052867648,aggressive
42,198241,75198,2,22,1,0.620673826302329,conservative
50,56900,76927,3,18,0,-0.35196836555360284,balanced
23,186763,38542,1,19,0,0.7936315008861499,conservative
53,39529,66094,1,13,0,-0.6720382503984417,conservative
25,199150,18955,4,7,1,0.9048204870700477,balanced
59,150055,113413,2,14,1,0.24419046349671786,conservative
31,105977,98984,4,16,0,0.06598601583362428,aggressive
27,53508,25768,4,8,1,0.5184271510802123,aggressive
38,110046,75932,1,3,0,0.3099976373516529,conservative
32,173017,113758,2,18,0,0.34250391580018147,conservative
49,89392,48240,1,10,0,0.4603543941292286,conservative
26,53159,26562,2,3,1,0.5003292010760172,conservative
57,30973,55504,2,27,1,-0.7920123978949407,conservative
22,149729,126595,2,25,0,0.15450580715826592,conservative
24,46912,94692,3,14,1,-1.0185027285129604,balanced
44,194581,119026,4,3,0,0.3882958767813918,balanced
49,91431,65019,2,18,0,0.28887357679561637,conservative
41,36516,50539,2,10,0,-0.3840234417789462,conservative
30,80586,35327,2,17,0,0.5616236070781525,conservative
57,181477,125607,1,28,0,0.30786270436474045,conservative
28,56784,74131,2,3,1,-0.30549098337559877,conservative
31,169343,11812,4,18,1,0.9302480763893399,aggressive
39,174263,140263,4,18,1,0.19510739514412123,aggressive
51,135512,96085,1,16,0,0.290948403093453,conservative
22,145678,10057,3,25,0,0.9309641812765139,balanced
52,154031,114465,3,5,0,0.2568703702501445,balanced
21,147001,136458,4,24,0,0.07172060054013238,aggressive
40,118109,130882,3,24,0,-0.10814586526005639,balanced
58,182629,146141,1,16,1,0.19979302301386964,conservative
46,141667,64435,3,20,0,0.5451657760805269,balanced
52,37160,44713,2,7,0,-0.2032561894510226,conservative
39,71049,113179,3,26,1,-0.5929710481498685,balanced
40,49428,92997,3,16,1,-0.8814639475600874,balanced
63,104518,45551,4,17,0,0.5641803325742935,aggressive
46,158771,17561,2,13,0,0.8893941588829194,conservative
49,138855,35208,3,4,0,0.7464405314896835,balanced
32,65660,82064,2,27,0,-0.24983247030155345,conservative
50,39190,75196,2,21,0,-0.9187547843837713,conservative
24,118165,77614,1,17,1,0.3431726822663225,conservative
63,79435,61862,3,26,0,0.22122490086234028,conservative
30,91473,111434,2,8,1,-0.2182173974834104,conservative
24,141397,149967,1,4,0,-0.060609489593131394,conservative
26,194981,124963,1,23,1,0.35910165605879546,conservative
39,34055,75246,4,10,1,-1.2095433856996036,aggressive
22,106925,55531,1,26,0,0.4806546644844517,conservative
57,196985,104836,4,21,0,0.46779704038378556,aggressive
58,152728,40687,4,25,0,0.7335982923890839,aggressive
44,145527,91013,2,4,0,0.374597153792767,conservative
61,128176,23942,3,25,1,0.8132099613032081,conservative
28,61031,82048,3,11,1,-0.34436597794563417,balanced
39,180512,22672,4,14,0,0.8744017018259174,aggressive
31,195564,25530,2,3,0,0.8694545008283733,conservative
24,115146,35460,3,2,1,0.6920431452243239,balanced
38,84521,115903,2,12,1,-0.3712923415482543,conservative
58,167556,83112,4,21,0,0.503974790517797,aggressive
62,41343,125083,4,10,1,-2.025494037684735,aggressive
33,168279,82154,1,6,0,0.5117988578491671,conservative
58,118735,23499,2,15,0,0.802088684886512,conservative
32,100183,60503,2,21,0,0.3960751824161784,conservative
54,120200,42344,4,11,0,0.6477204658901831,aggressive
38,192938,113617,4,25,1,0.41112170749152577,aggressive
22,155287,27777,4,23,1,0.8211247560967756,aggressive
37,123991,126297,4,11,1,-0.018598124057391262,aggressive
49,132379,62914,2,7,1,0.5247433505314287,conservative
50,164903,31577,2,17,0,0.8085116704972014,conservative
35,148056,84681,2,5,0,0.42804749554222726,conservative
31,152259,135106,1,9,0,0.11265672308369291,conservative
55,104369,94738,2,18,1,0.0922783585164177,conservative
64,59702,47378,1,19,0,0.20642524538541424,conservative
36,102411,142487,3,22,0,-0.3913251506185859,balanced
31,151611,74217,2,20,0,0.5104774719512436,conservative
58,77178,67147,3,3,1,0.12997227189095337,conservative
64,124390,84158,4,23,1,0.32343435967521506,aggressive
39,138702,120836,3,5,0,0.12880852475090482,balanced
32,86399,92797,3,24,1,-0.07405178300674777,balanced
27,47997,40586,1,23,0,0.15440548367606308,conservative
34,113166,87672,2,17,1,0.22527967764169451,conservative
58,136646,100270,3,4,0,0.26620610921651566,conservative
28,174768,17406,1,10,1,0.9004051084866794,conservative
64,137742,103899,4,17,1,0.24569847976652,aggressive
64,181144,148861,1,5,1,0.17821732985911762,conservative
28,43907,10106,1,8,0,0.7698316897077915,conservative
59,142293,75101,1,18,0,0.4722087523630818,conservative
41,162185,18446,3,4,0,0.8862656842494682,balanced
60,38413,22188,3,11,0,0.42238304740582616,conservative
61,163583,147467,3,15,0,0.09851879474028474,conservative
27,128590,115722,1,4,1,0.10006998989034917,conservative
51,121737,111732,2,2,1,0.08218536681534784,conservative
39,150703,23587,1,8,1,0.8434868582576326,conservative
40,64046,39322,4,4,0,0.38603503731692845,balanced
52,168377,146758,2,29,1,0.12839639618237644,conservative
29,75255,50329,3,6,0,0.3312205169091755,balanced
55,155539,97775,4,21,1,0.3713795253923453,aggressive
47,164631,65064,2,13,1,0.604788891521038,conservative
24,55955,118622,2,13,1,-1.1199535340898936,conservative
51,98538,37262,3,8,0,0.6218514684690171,balanced
55,119538,120006,4,13,1,-0.003915073031170005,aggressive
43,125883,53123,3,12,1,0.5779970289872342,balanced
58,94146,97140,1,5,0,-0.03180166974698872,conservative
23,170928,82055,4,24,1,0.5199440700177853,aggressive
33,77040,147567,1,17,0,-0.9154595015576324,conservative
52,119672,102950,1,24,0,0.13973193395280434,conservative
27,145218,72910,2,1,1,0.49792725419713807,conservative
47,135907,81279,2,7,1,0.40195133436835484,conservative
54,43561,133523,3,27,1,-2.0651959321411355,balanced
58,66412,144401,2,26,0,-1.1743209058603867,conservative
37,157200,14841,4,8,0,0.9055916030534351,aggressive
40,172752,147373,4,24,0,0.1469100213022136,aggressive
29,120279,43624,2,10,1,0.6373099211001089,conservative
63,36788,135323,2,26,0,-2.6784549309557466,conservative
60,120930,142537,3,9,0,-0.17867361283387084,conservative
24,37058,49610,1,3,1,-0.338712288844514,conservative
64,162850,77538,4,14,0,0.5238685907276635,aggressive
47,132664,58451,1,11,0,0.559405716697823,conservative
47,34761,98930,2,3,0,-1.8460055809671758,conservative
36,171874,40156,4,23,1,0.7663637315708018,aggressive
42,106673,139878,2,7,1,-0.3112783928454248,conservative
47,146660,74972,4,29,0,0.4888040365471158,aggressive
27,131332,19398,2,12,0,0.8522979928730241,conservative
33,95847,140597,2,13,0,-0.4668899391738917,conservative
35,72896,127864,1,23,1,-0.7540605794556628,conservative
48,163672,86792,3,19,1,0.46971992766019843,balanced
21,58216,68184,1,15,1,-0.17122440566167377,conservative
54,55820,135908,4,23,1,-1.4347545682551057,aggressive
39,49495,104987,3,24,1,-1.121163753914537,balanced
35,68516,140356,4,23,0,-1.0485142156576566,aggressive
53,82787,99423,3,19,0,-0.2009494244265404,balanced
40,50442,72159,1,13,0,-0.43053407874390387,conservative
52,99340,93570,2,20,1,0.058083350110730826,conservative
36,37111,74289,4,23,0,-1.00180539462693,aggressive
41,55614,62132,2,28,1,-0.11720070485848887,conservative
33,44398,72776,4,18,0,-0.6391729357178251,aggressive
27,78915,52037,3,17,1,0.3405943103339036,balanced
27,85198,100853,2,29,0,-0.18374844479917368,conservative
35,160664,44940,1,25,0,0.7202858138724294,conservative
48,194610,96882,3,29,1,0.5021735779250809,balanced
36,132544,113804,2,11,1,0.14138701110574603,conservative
54,83031,77982,1,4,0,0.060808613650323376,conservative
23,123071,138296,4,12,1,-0.12370907849940278,aggressive
29,69584,41681,3,21,1,0.4009973557139572,balanced
22,40583,147744,3,1,1,-2.6405391420052733,balanced
24,44719,64024,4,28,1,-0.43169569981439654,aggressive
58,53596,36367,4,23,1,0.32146055675796703,aggressive
35,56755,28644,3,7,1,0.4953043784688574,balanced
34,179230,120833,3,25,1,0.32582157004965684,balanced
25,156257,137366,1,25,1,0.12089698381512508,conservative
53,80288,27728,1,5,1,0.6546432841769629,conservative
37,93071,118870,3,5,1,-0.2771969786507075,balanced
47,60342,90258,2,15,0,-0.4957740877001094,conservative
27,94286,14760,2,17,1,0.8434550198332732,conservative
23,63371,53967,2,24,0,0.1483959539852614,conservative
32,178522,33752,2,1,0,0.8109364672141248,conservative
33,66321,71136,1,3,1,-0.07260143845840684,conservative
44,163664,99578,1,3,1,0.3915705347541304,conservative
50,128746,44676,3,17,1,0.6529911608904354,balanced
50,110460,118697,2,20,1,-0.07456998008328806,conservative
22,104268,133660,2,27,0,-0.2818889784018107,conservative
22,155900,138161,1,8,0,0.11378447722899294,conservative
36,51560,69147,3,23,0,-0.3410977501939488,balanced
61,164860,109754,1,9,0,0.33425937158801405,conservative
21,128337,11871,2,25,1,0.9075013441174408,conservative
39,198305,39285,3,6,1,0.8018960691863544,balanced
22,99428,139279,4,1,0,-0.4008025908194875,balanced
50,141581,71220,2,8,0,0.4969664008588723,conservative
46,195270,111287,2,25,0,0.4300865468325908,conservative
49,173589,47133,1,16,0,0.7284793391286314,conservative
61,117389,22542,1,26,1,0.8079717861128385,conservative
27,151306,24055,4,29,0,0.8410175406130622,aggressive
26,127430,13548,1,5,0,0.8936828062465667,conservative
62,143841,129316,4,5,0,0.10097955381289062,conservative
43,146171,57494,4,16,1,0.6066661649711639,aggressive
45,163473,133155,2,21,0,0.18546181938301737,conservative
31,49690,51807,4,9,0,-0.04260414570336084,aggressive
40,78882,47914,4,11,0,0.3925863948682843,aggressive
54,127130,98875,1,6,1,0.22225281208212067,conservative
48,196245,88484,2,24,1,0.549114627124258,conservative
54,92675,142314,2,28,1,-0.5356244942001619,conservative
63,48221,33345,4,28,0,0.30849629829327474,aggressive
27,37532,22620,2,10,0,0.397314291804327,conservative
59,127835,103784,4,3,0,0.18814096296006572,conservative
55,134266,47174,1,1,0,0.6486526745415816,conservative
50,50840,83346,1,26,1,-0.6393784421715185,conservative
45,141069,36911,2,16,0,0.7383479006727205,conservative
53,44524,141895,2,3,0,-2.1869328901266734,conservative
30,60305,55420,2,7,1,0.08100489180001658,conservative
56,63468,73144,1,10,1,-0.1524547803617571,conservative
64,135014,115441,2,23,0,0.14497015124357474,conservative
50,76904,25981,1,26,0,0.6621632164776865,conservative
30,161489,91213,4,14,0,0.4351751512486919,aggressive
40,153027,122128,2,15,0,0.20191861566913027,conservative
37,138819,101308,4,25,0,0.2702151722746886,aggressive
35,118510,116221,1,13,1,0.019314825753101002,conservative
54,165473,110322,1,5,1,0.3332930447867628,conservative
57,93750,73286,2,17,0,0.21828266666666668,conservative
38,163247,32053,3,20,0,0.8036533596329488,balanced
48,184727,125913,3,5,1,0.31838334406989777,balanced
40,52052,70818,1,22,0,-0.3605240912933221,conservative
61,146974,45398,1,21,1,0.691115435383129,conservative
63,156440,80503,3,16,0,0.4854065456405012,conservative
51,95754,143530,4,24,0,-0.49894521377697015,aggressive
29,133621,97109,4,20,0,0.27325046212795895,aggressive
28,186846,10860,4,29,0,0.9418772679104718,aggressive
45,89335,30779,2,8,0,0.6554653831085241,conservative
54,108240,120375,4,3,0,-0.11211197339246119,balanced
39,115917,34471,4,10,1,0.7026234288326992,aggressive
32,86354,113696,2,18,0,-0.31662690784445424,conservative
24,92533,91409,2,1,1,0.012147017820669383,conservative
35,173098,39890,2,15,1,0.7695525078279356,conservative
36,168709,47641,1,15,1,0.717614353709642,conservative
24,178276,67169,1,6,1,0.6232302721622652,conservative
48,86959,103188,1,19,1,-0.18662818109683874,conservative
49,90404,46764,2,19,1,0.4827220034511747,conservative
28,55573,71977,4,26,1,-0.2951793136954996,aggressive
44,126127,79214,4,10,1,0.3719504943430035,aggressive
25,177194,83211,3,22,0,0.5303960630721131,balanced
62,93191,64873,3,17,1,0.3038705454389372,conservative
47,127693,82343,2,29,1,0.35514867690476376,conservative
31,152246,101638,3,4,0,0.3324093900660773,balanced
45,195054,101715,4,25,1,0.47852902273216646,aggressive
48,32332,52427,4,8,1,-0.621520475071137,aggressive
30,60615,40480,2,12,1,0.33217850367070856,conservative
25,170882,16284,3,5,0,0.9047061715101649,balanced
41,133475,118552,3,25,1,0.11180370855965537,balanced
34,149577,21182,4,14,0,0.8583873189059815,aggressive
48,190182,134672,1,14,0,0.2918783060436845,conservative
58,38113,144384,2,22,0,-2.7883136987379635,conservative
60,169752,120738,4,27,0,0.28873886611056127,aggressive
21,39338,24490,4,21,1,0.3774467436066907,aggressive
35,112661,101453,4,19,1,0.09948429358873079,aggressive
27,120792,19499,4,19,0,0.8385737466057355,aggressive
23,149823,13827,1,3,0,0.9077110990969344,conservative
33,129072,92231,3,19,1,0.2854298376100161,balanced
37,105264,130097,2,19,0,-0.23591161270709834,conservative
38,73133,31204,1,27,1,0.5733253114189217,conservative
64,154489,136793,4,25,1,0.11454537216241933,aggressive
46,61504,84440,2,9,1,-0.37291883454734653,conservative
62,85011,108919,1,24,0,-0.2812341932220536,conservative
48,89514,14890,4,27,0,0.8336573050025694,aggressive
28,62409,26870,2,27,0,0.5694531237481774,conservative
60,33498,41031,1,26,0,-0.2248790972595379,conservative
39,131081,123414,4,18,0,0.05849055164364019,aggressive
36,59610,14205,1,14,0,0.7617010568696527,conservative
21,75650,136592,1,16,0,-0.8055783212161269,conservative
27,44261,115963,2,5,0,-1.6199814735320033,conservative
54,151659,48618,1,25,0,0.6794255533796214,conservative
47,114810,15854,2,20,1,0.8619109833638184,conservative
55,191983,98160,2,24,1,0.4887047290645526,conservative
42,41570,79972,1,13,0,-0.923791195573731,conservative
64,140085,134004,4,7,0,0.043409358603704894,conservative
46,108228,107255,1,18,1,0.008990279779724285,conservative
48,142206,82173,1,23,0,0.4221551833255981,conservative
21,162551,52711,2,29,1,0.6757263874107203,conservative
25,152484,13412,1,1,1,0.912043230765195,conservative
25,31371,43545,4,15,1,-0.3880654107296548,aggressive
28,69557,15400,3,1,1,0.7785988469888006,balanced
45,68992,32378,1,24,1,0.530699211502783,conservative
22,31151,143263,3,20,0,-3.598985586337517,balanced
53,43781,115467,4,4,1,-1.6373769443365844,balanced
57,168699,93813,1,27,1,0.443903046253979,conservative
57,45828,121940,1,24,0,-1.6608187134502923,conservative
36,92786,12589,2,28,1,0.8643222037807428,conservative
45,80830,106466,4,12,0,-0.3171594704936286,aggressive
64,117833,14008,2,17,1,0.8811198900138332,conservative
38,189963,65745,1,12,0,0.653906287013787,conservative
61,197160,102426,1,22,1,0.48049300060864275,conservative
36,181136,13989,3,26,0,0.9227707358007243,balanced
33,193158,91774,2,20,1,0.5248760082419573,conservative
49,195245,101354,2,27,1,0.4808881149325207,conservative
62,165441,143571,2,27,1,0.13219214100495041,conservative
33,80513,109330,1,11,1,-0.3579173549613106,conservative
42,111215,139022,1,21,1,-0.25002922267679717,conservative
35,124607,26055,3,7,1,0.7909025977673807,balanced
49,176165,15797,3,12,0,0.9103283853205801,balanced
26,118537,121157,4,18,0,-0.022102803344103528,aggressive
26,167237,124921,1,27,0,0.25303013089208726,conservative
33,111586,76528,4,21,1,0.31417919810728945,aggressive
26,35418,74258,4,25,0,-1.0966175391044102,aggressive
39,155881,43435,2,26,0,0.7213579589558702,conservative
30,155399,41331,3,22,1,0.7340330375356341,balanced
33,85390,135154,2,19,0,-0.5827848694226491,conservative
46,191094,54202,3,7,0,0.7163594880006698,balanced
63,98372,127240,4,15,0,-0.29345748790306186,aggressive
49,163959,131631,3,5,1,0.19717124403051983,balanced
50,62999,129920,4,11,1,-1.0622549564278798,aggressive
48,80297,65196,4,18,1,0.1880643112445048,aggressive
21,52408,19397,1,21,1,0.6298847504197832,conservative
58,116145,130354,4,6,1,-0.12233845624004477,conservative
57,97370,95589,1,10,0,0.01829105473965287,conservative
62,134644,42263,2,9,0,0.686113009120347,conservative
46,156188,129427,4,19,0,0.17133838707199017,aggressive
34,70714,87411,1,6,1,-0.2361201459399836,conservative
35,49903,34921,2,25,1,0.3002224315171433,conservative
47,112765,63753,4,9,1,0.43463840730723186,aggressive
46,99986,75585,1,27,1,0.24404416618326566,conservative
36,111174,17205,1,26,1,0.845242592692536,conservative
29,46260,130606,2,7,0,-1.8233030696065715,conservative
63,31012,35797,4,2,1,-0.15429511156971495,conservative
61,36657,28886,3,1,1,0.2119922525029326,conservative
32,151732,16145,4,16,1,0.893595286426067,aggressive
22,78320,60204,4,4,0,0.23130745658835547,balanced
25,169747,82863,2,28,0,0.511844097392001,conservative
36,101323,66829,3,27,1,0.34043603130582395,balanced
64,183928,86874,1,23,1,0.5276738723848462,conservative
25,126403,76269,2,9,1,0.3966203333781635,conservative
23,114482,56844,1,7,1,0.5034677940636956,conservative
60,103070,69878,1,11,1,0.32203356941884154,conservative
46,163271,11336,3,6,1,0.930569421391429,balanced
31,154636,33315,3,4,1,0.7845585762694327,balanced
51,39107,123764,2,12,1,-2.164753113253382,conservative
24,73042,116795,1,17,1,-0.5990115276142494,conservative
35,175256,89343,4,3,0,0.4902143150591135,balanced
49,103318,42508,2,26,1,0.5885712073404441,conservative
59,129217,54656,4,29,0,0.5770215993251662,aggressive
26,41635,80572,3,5,0,-0.9351987510507986,balanced
54,38766,125912,2,21,0,-2.2480008254656143,conservative
54,126578,91455,3,19,1,0.27748107886046547,balanced
53,90458,145786,1,18,1,-0.6116429724291936,conservative
50,182102,138197,2,12,1,0.2411011411187137,conservative
56,105372,107711,3,9,1,-0.022197547735641348,conservative
57,192058,79898,2,10,0,0.5839902529444231,conservative
28,120123,49441,1,15,1,0.5884135427853118,conservative
25,49925,132644,1,20,1,-1.6568652979469203,conservative
24,183536,49259,3,20,0,0.7316112370325167,balanced
44,55290,121504,4,22,0,-1.1975764152649666,aggressive
